1,"SELECT p.objid, p.ra, p.dec, p.petror9#_r, p.dered_g, s.z, s.zErr, zns.p_cs, zns.nvote, zns.p_cw FROM Galaxy as p JOIN zoo2MainSpecz AS zns ON p.objid = zns.objid JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.clean = # and zns.nvote > = # and zns.p_cw > .#"
2019-02-28 10:52:00,1
