8,"SELECT ra, dec, psfMag_u, psfMagerr_u, psfMag_g, psfMagerr_g, psfMag_r, psfMagerr_r, psfMag_i, psfMagerr_i, psfMag_z, psfMagerr_z into mydb.MyTable_# from PhotoPrimary WHERE ra > # and ra < # and dec > # and dec < # and type = #"
2019-05-20 11:56:00,2
2019-06-18 15:34:00,2
2019-09-16 15:18:00,2
2019-09-16 16:13:00,2
