1,"SELECT * into mydb.MyTable_# from PhotoObjAll as po, MyDB.MyTable_# as my1# WHERE ABS (po.RA-my1#.RA) < # and ABS (po.dec-my1#.DEC) < #"
2019-02-24 19:22:00,1
