2,"SELECT TOP # p.err_g, p.err_i, p.err_r, p.err_u, p.err_z, p.g, p.i, p.r, p.u, p.z, p.score as score FROM ..PhotoObj AS p JOIN dbo.fGetNearbyObjEq (#, #, #) AS b ON b.objID = P.objID WHERE (p.score > = #) AND (p.type = #)"
2019-10-31 17:48:00,2
