1,"select top # p.u, p.g, p.r, p.i, p.z from PhotoObj p JOIN specObj s ON s.bestObjID = p.objID where s.class = galaxy AND s.zWarning = # AND s.z between # and #"
2019-08-19 11:23:00,1
