4,"CREATE TABLE [r2#][dMRI_weighted_means] (eid BIGINT NOT # , [Weighted_mean_FA_in_tract_acoustic_radiation_left__#] VARCHAR (MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi? id = # , [Weighted_mean_FA_in_tract_acoustic_radiation_right__#] VARCHAR (MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi? id = # , [Weighted_mean_FA_in_tract_anterior_thalamic_radiation_left__#] VARCHAR (MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi? id = # , [Weighted_mean_FA_in_tract_anterior_thalamic_radiation_right__#] VARCHAR (MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi? id = # , [Weighted_mean_FA_in_tract_cingulate_gyrus_part_of_cingulum_left__#] VARCHAR (MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi? id = # , [Weighted_mean_FA_in_tract_cingulate_gyrus_part_of_cingulum_right__#] VARCHAR (MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi? id = # , [Weighted_mean_FA_in_tract_corticospinal_tract_left__#] VARCHAR (MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi? id = # , [Weighted_mean_FA_in_tract_corticospinal_tract_right__#] VARCHAR (MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi? id = # , [Weighted_mean_FA_in_tract_forceps_major_#] VARCHAR (MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi? id = # , [Weighted_mean_FA_in_tract_forceps_minor_#] VARCHAR (MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi? id = # , [Weighted_mean_FA_in_tract_inferior_fronto_occipital_fasciculus_left__#] VARCHAR (MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi? id = # , [Weighted_mean_FA_in_tract_inferior_fronto_occipital_fasciculus_right__#] VARCHAR (MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi? id = # , [Weighted_mean_FA_in_tract_inferior_longitudinal_fasciculus_left__#] VARCHAR (MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi? id = # , [Weighted_mean_FA_in_tract_inferior_longitudinal_fasciculus_right__#] VARCHAR (MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi? id = # , [Weighted_mean_FA_in_tract_medial_lemniscus_left__#] VARCHAR (MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi? id = # , [Weighted_mean_FA_in_tract_medial_lemniscus_right__#] VARCHAR (MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi? id = # , [Weighted_mean_FA_in_tract_middle_cerebellar_peduncle_#] VARCHAR (MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi? id = # , [Weighted_mean_FA_in_tract_parahippocampal_part_of_cingulum_left__#] VARCHAR (MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi? id = # , [Weighted_mean_FA_in_tract_parahippocampal_part_of_cingulum_right__#] VARCHAR (MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi? id = # , [Weighted_mean_FA_in_tract_posterior_thalamic_radiation_left__#] VARCHAR (MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi? id = # , [Weighted_mean_FA_in_tract_posterior_thalamic_radiation_right__#] VARCHAR (MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi? id = # , [Weighted_mean_FA_in_tract_superior_longitudinal_fasciculus_left__#] VARCHAR (MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi? id = # , [Weighted_mean_FA_in_tract_superior_longitudinal_fasciculus_right__#] VARCHAR (MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi? id = # , [Weighted_mean_FA_in_tract_superior_thalamic_radiation_left__#] VARCHAR (MAX) -- f_# - http://biobank.ctsu.ox.ac.uk/crystal/field.cgi? id = # , [Weighted_mean_FA_in_tract_superior_thalamic_radiation_right__#]"
2019-04-15 14:29:00,1
2019-04-15 14:31:00,1
2019-04-15 14:33:00,1
2019-04-15 14:35:00,1
