1,"SELECT count (*) INTO mydb.lixo4 FROM SpecObj as s, PhotoObj as p WHERE s.bestobjid = p.objid AND s.Class = # AND (p.petroMag_r - p.extinction_r) < # AND s.z > = # AND s.z < = # AND s.programname ! = #"
2019-01-09 05:26:00,1
