1,"select * from openquery ([CBIO], #'paac_jhu_#_all# and sl.list_id = sll.list_id and s.internal_id = sll.sample_id and gp.stable_id = #paac_jhu_#_mutations# and g.hugo_gene_symbol IN () and m.sample_id = s.internal_id and m.genetic_profile_id = gp.genetic_profile_id and m.entrez_gene_id = g.entrez_gene_id and me.mutation_event_id = m.mutation_event_id ') a"
2019-05-07 18:18:00,1
