1,"SELECT objID, psfMag_g, psfMag_r, l, b into mydb.MyTable_# from PhotoPrimary WHERE l> # AND l< # AND b> # AND b< # AND (psfMag_g - psfMag_r) > # AND (psfMag_g - psfMag_r) < # AND (psfMag_u - extinction_u) - (psfMag_g - extinction_g) > #"
2019-07-24 12:07:00,1
