1,"SELECT p.objid, p.ra, p.dec, p.run, p.rerun, p.camcol, p.field, s.specobjid, s.z as redshift, s.plate, s.mjd, s.fiberid FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid"
2019-11-27 03:49:00,1
