10,"SELECT TOP # s.plate, s.mjd, s.fiberid, # as filter FROM BESTDR3..SpecObj as s, dbo.fGetNearbyObjEq (#, #, #) as b, BESTDR3..PhotoObj as p WHERE b.objID = p.objID AND (p.type = # OR p.type = #) AND s.bestObjID = p.objID"
2019-04-10 00:08:00,1
2019-05-08 14:26:00,1
2019-07-31 19:18:00,1
2019-08-06 20:39:00,1
2019-08-08 20:16:00,1
2019-08-08 20:23:00,1
2019-08-08 20:27:00,1
2019-08-08 20:38:00,1
2019-12-11 05:56:00,2
