1,"SELECT DISTINCT p.objid, p.ra, p.dec, p.type FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE ( (p.ra between # and #) and (p.dec between # and #) )"
2019-08-15 22:48:00,1
