1,"SELECT ra, dec, z, g.h_alpha_flux, g.h_alpha_flux_err, g.h_beta_flux, g.h_beta_flux_err, g.oii_#_flux, g.oii_#_flux_err FROM GalSpecLine AS g JOIN SpecObj AS s ON s.specobjid = g.specobjid WHERE dec BETWEEN # and # AND s.class = # AND h_alpha_flux > # AND h_beta_flux > # AND oii_#_flux > #"
2019-04-02 20:28:00,1
