2,"SELECT p.objid, p.u, p.g, p.r, p.i, p.z into mydb.MyTable_# from PhotoObj as p WHERE (p.u - p.g) > # AND (p.g - p.r) > # AND (p.u - p.g) < # AND (p.g - p.r) < # AND p.g> # AND p.g< #"
2019-04-08 05:24:00,2
