6,select top # * from [Performance_#Q1]
2019-02-19 14:44:00,1
2019-02-19 18:56:00,1
2019-02-21 16:41:00,1
2019-02-22 00:47:00,1
2019-02-22 11:24:00,1
2019-02-22 11:28:00,1
