1,"select ID, wkt = geom.MakeValid () .ToString () , good = case when geom.contains (centroid) = # then # else # end from optw.tamass.TRACTS where state = # -- Oregon -- and geom.MakeValid () .STArea () > #e1#"
2019-10-26 16:26:00,1
