1,"SELECT DISTINCT p.ra, p.dec, s.plate, p.mjd FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE ( (p.ra between # and #) and (p.dec between # and #) )"
2019-03-05 23:59:00,1
