1,"SELECT DISTINCT p.u, p.g, p.r, p.i, s.Z, s.class, s.Separation FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE ( (p.ra between # and #) and (p.dec between # and #) )"
2019-02-18 11:12:00,1
