1,"select p.objid, p.ra, p.dec, p.u, p.u_cmsig , p.g, p.r, p.i, p.z from photoobj p WHERE p.ra BETWEEN # AND # AND p.dec BETWEEN # AND #"
2019-11-27 06:02:00,1
