1,"SELECT Track.GenreId AS #, Genre.GenreId AS ID, Genre.Name AS #, Track.MediaTypeId AS #, MediaType.MediaTypeId AS # , MediaType.Name AS Media Name"
2019-04-21 11:06:00,1
