2,"SELECT m.ra as my_ra, m.dec as my_dec, m.petro_r, s.objid, s.ra, s.dec, s.petroMag_r into mydb.Companions from MyDB.colors_platemjdfiber AS m OUTER APPLY dbo.fGetNearbyObjEq (m.ra, m.dec, @radius) AS n LEFT JOIN SpecPhotoAll AS s ON n.objID = s.objID WHERE s.petroMag_r > m.petro_r AND s.z is #"
2019-04-14 16:55:00,2
