1,"select into res_gal_index avg (petroMag_u) , avg (petroMag_g) , avg (petroMag_r) , avg (petroMag_i) , avg (petroMag_z) , count (petroMag_z) from MyDB.manual_good_ccw, specObjAll, galSpecIndx, MyDB.redshift_query where manual_good_ccw.ID = specObjAll.bestObjID and specObjAll.specObjID = galSpecIndex.specObjID and redshift_query.petroMag_u> # and redshift_query.petroMag_g> # and redshift_query.petroMag_r> # and redshift_query.petroMag_i> # and redshift_query.petroMag_z> # and lick_fe4#< # and lick_fe4#> #"
2019-11-10 14:59:00,1
