1,"SELECT s.ra, s.dec, s.psfMag_r FROM Star s JOIN dbo.fGetNearbyObjEq (#, #, #) AS N on N.objID = s.objID WHERE SQRT (POWER (( (u-g) #) , #) + POWER (( (g-r) #) , #) + POWER (( (r-i) #) , #) + POWER (( (i-z) #) , #) ) < #"
2019-09-02 17:42:00,1
