1,"SELECT TOP # g.ObjID, g.modelMag_r, g.petroRad_r FROM Galaxy as g JOIN SpecPhotoAll ON g.ObjID = s.specObjID WHERE (ra between # and #) and (dec between # and #) and modelMag_r < # and expRad_r > #"
2019-02-09 22:22:00,1
