4,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_y, type_y, psfMagErr_y FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-03-16 01:39:00,1
2019-03-16 01:45:00,1
2019-03-16 02:00:00,1
2019-03-16 03:00:00,1
