14,"select z, ra, dec from specObj where bestObjID = #"
2019-05-22 12:12:00,1
2019-05-22 12:13:00,5
2019-05-22 12:17:00,1
2019-05-22 13:24:00,2
2019-05-22 18:29:00,5
