3,"SELECT count (*) FROM SpecObjAll as s, PhotoObjAll AS p WHERE s.bestobjid = p.objid AND s.z < # AND s.type = # AND s.zerr < # AND p.isoa_r > #"
2019-04-28 02:18:00,3
