1,"SELECT TOP # p.objid, p.ra, p.dec, p.petror9#_r, p.dered_r, p.dered_g, s.bestobjid, s.z as z_spec, s.zErr, zms.t0#_spiral_a0#_spiral_count, zms.t0#_spiral_a0#_spiral_fraction, zms.specobjid FROM Galaxy as p JOIN zoo2MainSpecz AS zms ON p.objid = zms.specobjid JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.clean = # and zms.t0#_spiral_a0#_spiral_count > = # and zms.t0#_spiral_a0#_spiral_fraction > #"
2019-02-27 13:35:00,1
