1,"SELECT TOP # g, run, rerun, camcol, field, objID into mydb.myt_# from Galaxy WHERE ( (g < = #) and (u-g > = #) and (u-g < #) and (g-r > = #) and (g-r < #) and (r-i > = #) and (r-i < #) and (i-z > = #) and (i-z < #) )"
2019-06-13 11:53:00,1
