2,"SELECT ra, dec, dbo.fGetNearestObjIdEq (ra, dec, #) as objId FROM mydb.test_radec into mydb.test_# WHERE dbo.fGetNearestObjIdEq (ra, dec, #) IS NOT # SELECT TOP # p.ra, p.dec, p.run, p.rerun, p.camCol, p.field, p.obj FROM PhotoObj AS p, mydb.test_# as a, SpecObj as s WHERE (p.type = # OR p.type = #) and a.objId = s.bestObjID and p.objID = s.bestObjID"
2019-02-26 10:05:00,1
2019-02-26 10:06:00,1
