1,"SELECT TOP # mangaid, input_teff, input_logg, input_fe_h, input_alpha_m FROM MaStar_goodstars WHERE (psfmag_#-psfmag_#< #) AND psfmag_#> #"
2019-01-09 17:19:00,1
