2,"SELECT p.objid, p.ra, p.dec, s.plate, s.mjd, s.fiberid, s.specobjid, dbo.fPhotoDescription (p.objid) INTO mydb.oldDR7outliersTESTflag FROM PhotoObjAll as p JOIN SpecObj as s ON s.bestobjid = p.objid JOIN mydb.oldDR7outliers as m ON m.objid = p.objid WHERE p.objid = m.specobjiddr8 AND (flags & dbo.fPhotoFlags (#) = #) AND (flags & dbo.fPhotoFlags (#) = #) AND (flags & dbo.fPhotoFlags (#) = #) AND (flags & dbo.fPhotoFlags (#) = #) AND (flags & dbo.fPhotoFlags (#) = #) AND (flags & dbo.fPhotoFlags (#) = #)"
2019-05-16 06:26:00,2
