1,"SELECT TOP # name, ra, dec FROM galaxy AS gal JOIN specObj AS spec ON gal.objID = spec.bestObjID WHERE spec.z > # and spec.z < # and petroR9#_r/petroR5#_r > # and eclass < # and fracdev_g = #"
2019-09-21 22:58:00,1
