1,"SELECT TOP # pz.objId, pz.z, pz.zErr, pz.absMagR, p.ra, p.dec FROM Photoz pz JOIN photoObj p ON p.objId = pz.objID WHERE z BETWEEN # and # and pz.photoErrorClass = # and pz.nnCount> # and pz.zErr BETWEEN # and # and p.ra BETWEEN # and # and p.dec BETWEEN # and #"
2019-09-25 11:10:00,1
