1,"select top # p.objid, p.ra, p.dec, p.deVRad_r, p.u, p.g, p.r, p.i, p.z, q.z as redshift from galaxy p, dbo.fgetNearByObjEq (#, #, #) n, galSpecInfo q where p.objid = n.objid and p.specObjID = q.specObjID and p.specObjID< ># and redshift> #"
2019-07-14 22:08:00,1
