2,"SELECT TOP # o.objID, o.petroMag_u, m.PGC_name --INTO mydb.myfirsttable FROM dr1#.PhotoObjAll as o FULL JOIN mydb.PGC AS m ON o.objID = m.objID"
2019-08-10 14:23:00,2
