1,"SELECT objID, ra, dec, u, g, r, i, z, err_u, err_g, err_r, err_i, err_z into mydb.S8#_left_objID from PhotoObjAll WHERE ra between # and # and dec between # and #"
2019-01-16 03:19:00,1
