1,"SELECT TOP # p.objid, p.ra, p.dec, p.l, p.b, p.u, p.g, p.r, p.i, p.z, p.run, p.rerun, p.camcol, p.field, s.specobjid, s.class, s.z as redshift, s.plate, s.mjd, s.fiberid FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.u BETWEEN # AND # p.l BETWEEN # AND # AND g BETWEEN # AND #"
2019-12-26 08:29:00,1
