1,"SELECT top # y.specObjID, bestObjID, id, specsfr_tot_p5# into mydb.MyTable from MyDB.Y2b AS y join galSpecExtra as s on y.specobjid = s.specobjid order by id"
2019-05-29 08:27:00,1
