1,"SELECT POA.objID, SOA.ra, SOA.dec, SOA.z, POA.petroMag_g, POA.petroMag_r, POA.petroR5#_g, POA.petroR5#_r, SOA.velDisp into GU2#_hw7 From PhotoObjAll as POA, SpecObjAll as SOA Where SOA.z < # and SOA.z > # and POA.ObjId = SOA.bestObjID"
2019-05-19 05:32:00,1
