3,"SELECT ALL s.SpecObjID, s.z, L.sigma, L.height, s.mag_#, dbo.fCosmoDl (s.z) , Z.type into mydb.MyTable_# from SpecObjAll as s JOIN SpecLine as L ON s.SpecObjID = L.specObjID JOIN SpecPhoto as Z ON s.SpecObjID = Z.specObjID WHERE s.specClass = # AND L.LineID = # AND s.z > # AND L.height > # AND (s.z - #) < #"
2019-10-17 04:59:00,3
