1,"SELECT top # s.objid, s.ra, s.dec, s.modelmag_r, s.modelmag_r-#*log1# (#E+#*s.z) +# as abs_mag_r, s.modelmag_g, s.modelmag_i, z.p_el, z.p_cw, z.p_acw, z.p_edge, z.p_dk, z.p_mg, z.p_cs, s.petroR5#_r, s.petroR9#_r, g.spectrotype, g.subclass, g.z FROM PhotoObjAll as s JOIN zooSpec as z ON s.objid = z.objid RIGHT JOIN galSpecInfo as g ON s.objid = g.specObjID WHERE s.modelmag_r < # AND g.z BETWEEN # AND # AND s.modelmag_g > # AND s.modelmag_i > #"
2019-05-02 23:47:00,1
