1,"SELECT TOP # s.ra, s.dec, g.g, g.r, g.Concetration_Index FROM Galaxy g, SpecObj s WHERE s.eclass < # and g.fracdev_g = # and Concentration_Index = petroR9#_r/petroR5#_r > #"
2019-10-03 01:14:00,1
