9,"SELECT p.objID, f.run, f.rerun, f.camcol, f.field, f.aa_u, f.kk_u, f.airmass_u, p.colc_u, p.rowc_u, f.sky_u, f.skysig_u FROM Field as f JOIN PhotoObjAll as p ON (f.run = p.run AND f.rerun = p.rerun AND f.camcol = p.camcol AND f.field = p.field) WHERE p.objID = #"
2019-01-18 00:27:00,1
2019-01-18 00:28:00,1
2019-01-18 00:29:00,4
2019-01-18 00:34:00,1
2019-01-18 00:35:00,1
2019-01-18 00:37:00,1
