1,"SELECT p.ra, p.dec, p.psfmag_g, p.psfmag_i, f.mjd_g, n.distance*# FROM fGetNearbyObjEq (#, #, #) n, PhotoPrimary p, Field f WHERE n.objID = p.objID AND f.fieldID = p.fieldID"
2019-11-06 22:05:00,1
