15,SELECT * FROM Mag2#_#area4
2019-12-11 01:55:00,1
2019-12-11 08:39:00,1
2019-12-12 01:16:00,2
2019-12-12 04:37:00,2
2019-12-16 01:50:00,1
2019-12-16 01:55:00,1
2019-12-16 01:56:00,2
2019-12-16 01:57:00,2
2019-12-16 08:15:00,1
2019-12-16 08:28:00,2
