6,"SELECT TOP # ObjID, modelMag_r, petroRad_r FROM PhotoObjAll WHERE (ra between # and #) and (dec between # and #)"
2019-02-08 20:32:00,1
2019-02-09 14:45:00,1
2019-02-09 20:39:00,1
2019-02-10 22:34:00,1
2019-02-10 23:29:00,1
2019-02-10 23:37:00,1
