1,"SELECT s.apogee_id, a.aspcap_id, s.ra, s.dec, s.glon, s.glat, s.vhelio_avg, s.vscatter, params.*, paramerrs.*, elemsALL.*, dbo.fApogeeAspcapFlagN (a.aspcapflag) , dbo.fApogeeStarFlagN (s.starflag) into mydb.Dani_test from mydb.Dani_table_Chiara_new s JOIN aspcapStar a on a.apstar_id = s.apstar_id CROSS APPLY dbo.fAspcapParams (a.aspcap_id) params CROSS APPLY dbo.fAspcapParamErrs (a.aspcap_id) paramerrs CROSS APPLY dbo.fAspcapElemsAll (a.aspcap_id) elemsALL WHERE s.apogee_id = a.apogee_id"
2019-06-06 10:54:00,1
