1,"SELECT specObjID, bestObjID, z , REPLACE (CONVERT (FLOAT, z) , #, #) , ROW_NUMBER () OVER (ORDER BY z) as rownum2 FROM SpecObj s WHERE class = # AND zWarning = # AND z BETWEEN # AND # AND (survey = # or survey = #) AND bestObjID < > # and REPLACE (CONVERT (FLOAT, z) , #, #) % # = #"
2019-03-22 12:36:00,1
