1,"SELECT ap2.ra, ap2.dec, ap2.glon, ap2.glat, ap.teff, ap.teff_err, ap.logg, ap.logg_err, ap.m_h, ap.m_h_err, ap.alpha_m, ap.alpha_m_err into mydb.MyTable from aspcapStar AS ap JOIN apogeeStar AS ap2 ON ap2.apstar_id = ap.apstar_id WHERE ap.aspcapflag = # and ap.alpha_m_flag = # and ap.teff_flag = # and ap.logg_flag = # and ap.m_h_flag = # and (ap2.glat > # or ap2.glat < #)"
2019-06-02 10:47:00,1
