1,"SELECT TOP # poa.objID, poa.ra, poa.dec, p.z, poa.type, FROM PhotoObjAll poa, Photoz p, dbo.fGetNearbyObjEq (#, #, #) n WHERE p.z BETWEEN # and # AND poa.type = # AND poa.objID = n.objID AND n.objID = p.objID"
2019-01-16 06:33:00,1
