1,"SELECT TOP # poa.ra, poa.dec FROM PhotoObjAll poa, Photoz p WHERE p.z BETWEEN # and # AND poa.ra BETWEEN # AND # AND poa.dec BETWEEN # AND # AND poa.type = #"
2019-01-16 09:29:00,1
