2,"SELECT TOP # poa.objID, poa.ra, poa.dec, poa.modelMag_r, pz.z, pz.rest_UG FROM PhotoObjAll as poa, Photoz as pz WHERE poa.objID = pz.objID"
2019-10-07 12:46:00,2
