1,"SELECT s.ra, s.dec, s.secTarget FROM PhotoObj s JOIN dbo.fGetNearbyObjEq (#, #, #) AS N on N.objID = s.objID WHERE r> # AND r< #"
2019-09-02 16:47:00,1
