1,"SELECT s.plate, s.fiberid, s.mjd, ga.Flux_OIII_#, ga.Flux_OIII_#_err INTO mydb.t5_pid FROM emissionlinesport as ga, specobj as s, Galaxy as g, SpecPhoto as sph WHERE ga.Flux_OIII_# > #*ga.Flux_OIII_#_Err AND ga.Flux_OIII_# < #*ga.Flux_OIII_#_Err AND s.class = # AND s.specobjid = ga.specobjid AND s.specobjid = g.specobjid AND sph.specobjid = g.specobjid AND sph.specobjid = ga.specobjid AND ga.Flux_OIII_#_err > # AND g.specobjid > # AND sph.z > #"
2019-07-18 05:12:00,1
