2,"SELECT TOP # sp.objID, sp.plate, sp.ra, sp.dec, sp.mjd, px.taiBegin, px.taiEnd, sp.fiberID, sp.z FROM specPhoto AS sp JOIN plateX AS px ON sp.plateID = px.plateID WHERE (sp.class = #) AND sp.z > #"
2019-10-31 07:56:00,2
