6,SELECT * FROM BOSSDR1#_SpeczObject
2019-08-20 08:12:00,1
2019-08-20 08:15:00,1
2019-09-11 12:27:00,1
2019-09-11 12:33:00,1
2019-09-13 08:59:00,1
2019-09-13 09:12:00,1
