1,"SELECT p.objid, p.g, p.r, s.specobjid, s.class, s.z as redshift, photoz.absmagr FROM PhotoObj as p, specobj as s, photoz WHERE s.bestobjid = p.objid and p.objid = photoz.objid and s.z BETWEEN # AND # and p.type = # and s.class = galaxy"
2019-06-20 11:14:00,1
