1,"select ID, wkt = geom.ToString () , lon = centroid.Long, lat = centroid.Lat, dist = geom.STDistance (@center) from optw.tamass.TRACTS where geom.STDistance (@center) < # / # * # -- meters"
2019-10-27 16:05:00,1
