1,"SELECT TOP # objID, specObjID, ra, dec, designID, z, zErr, Zwarning, velDisp, velDispErr, class, subClass, FROM dbo.SpecObjAll WHERE ra > #. and ra < #. and dec > #. and dec < #."
2019-03-29 13:40:00,1
