1,"SELECT p.ObjID, p.ra, p.dec, p.petroMag_r, s.z as redshift, g.oh_p5#, g.bptclass, g.lgm_tot_p5# as logMass, , g.sfr_tot_p5# as logSFR, p.petroR9#_r, p.petroR5#_r INTO tremonti FROM SpecObj s, Galaxy p, galSpecExtra g WHERE p.ObjID = s.BestObjID AND g.SpecObjID = s.SpecObjID AND p.clean = # AND s.zWarning = #"
2019-11-20 08:14:00,1
