1,"select statement: , # #, #, #, #, #, #, #, #/#/# #:#:# PM, #, #.#, skyserver.sdss.org, SDSS3S, BestDR5, public, #, #E-#, #, SELECT top # # + cast (p.objId as varchar (#) ) + # + cast (p.objId as varchar (#) ) + # as objID"
2019-12-08 21:01:00,1
