1,"SELECT TOP # p.objid, p.ra, p.dec, s.specobjid, s.class, s.z as redshift, pz.z as photoredshift FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid JOIN PhotoZ AS pz ON pz.objid = p.objid JOIN dbo.fGetNearbyObjEq (#, +#, #) AS g ON p.objID = g.objID WHERE s.class = GALAXY#"
2019-03-05 22:28:00,1
