1,"SELECT gal.ra, gal.dec FROM galaxy gal join SpecObj s on s.bestObjID = gal.objID join galSpecLine i on i.specObjID = gal.objID WHERE gal.ra between # and # AND gal.dec between # and # and s.z between # and #"
2019-11-18 13:56:00,1
